OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
351779,232858043,10/12/2023 6:22:41 PM,10/8/2023 11:15:00 AM,10/12/2023 5:15:00 PM,Sunday,1,7,705,6023 N TERMINAL PKWY,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.445657,33.643216,,,,Part I,1,a5221e2a-b0c0-4d26-804b-b8cf3d82284e,-84.445657,33.6432160000001
351773,232850945,10/12/2023 6:24:50 PM,7/8/2023 2:30:00 PM,7/8/2023 3:30:00 PM,Saturday,7,5,505,903 PEACHTREE ST NE,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,N,,,Day Watch,-84.383769,33.779227,Midtown,E,2,Part I,1,526cd6c3-5859-4739-8e71-c83caa3ae5f7,-84.383769,33.779227
351777,232840525,10/12/2023 7:03:17 PM,10/11/2023 9:00:00 AM,10/11/2023 1:00:00 PM,Wednesday,4,5,503,951 PIEDMONT AVE NE,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.380397,33.780659,Midtown,E,2,Part II,1,92efcdb7-98bd-494b-8c76-2d3e1fb7f958,-84.380397,33.7806590000001
351778,232831211,10/12/2023 7:05:34 PM,10/10/2023 6:52:00 PM,10/10/2023 6:55:00 PM,Tuesday,3,2,210,1050 LENOX PARK BLVD NE,Residence/ Home / Apartment / Condo,13C,Intimidation,PERSON,N,,,Evening Watch,-84.348373,33.851537,Pine Hills,B,7,Part II,1,5c0e295e-54e0-4c54-a919-9697f4c3f61d,-84.348373,33.8515370000001
351847,232851032,10/12/2023 7:13:46 PM,10/8/2023 2:00:00 PM,,Sunday,1,6,601,798 PONCE DE LEON AVE NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.361149,33.774139,Virginia Highland,F,6,Part I,1,cea9ccb5-21ca-471c-9094-db5f5a355002,-84.361149,33.774139
351781,232850951,10/12/2023 7:51:15 PM,10/12/2023 6:10:00 PM,10/12/2023 6:30:00 PM,Thursday,5,1,105,1590 JOSEPH E BOONE BLVD NW,Parking/ Drop Lot/ Garage,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.439912,33.763239,West Lake,J,3,Part I,1,d63a1df1-973c-4032-a6b1-7eaecc016b49,-84.4399119999999,33.7632390000001
351783,232851031,10/12/2023 7:53:05 PM,10/8/2023 7:00:00 PM,10/12/2023 3:00:00 PM,Sunday,1,4,407,3757 STAMFORD RD SW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.51075,33.756109,Wisteria Gardens,H,10,Part I,1,99aa08cc-4604-4550-a0d3-14fd9ecc4b7c,-84.51075,33.756109
351784,232851019,10/12/2023 7:54:44 PM,10/12/2023 6:00:00 PM,10/12/2023 7:00:00 PM,Thursday,5,6,605,619 ROSALIA ST SE,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.367313,33.73869,Grant Park,W,1,Part I,1,45963685-9394-42e4-9a91-f68ed3bd77f4,-84.367313,33.7386900000001
351782,232851106,10/12/2023 8:16:54 PM,9/5/2023 6:02:00 PM,9/15/2023 8:24:00 PM,Tuesday,3,5,509,303 COURTLAND ST NE,Parking/ Drop Lot/ Garage,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.383806,33.762722,Downtown,M,5,Part II,1,3a5f8f06-3d0f-4638-8d35-399c7c446ea9,-84.3838059999999,33.7627220000001
351852,232851101,10/12/2023 8:22:06 PM,10/12/2023 7:55:00 PM,10/12/2023 9:00:00 PM,Thursday,5,3,303,708 MCDANIEL ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,Y,,,Evening Watch,-84.40149,33.735593,Mechanicsville,V,4,Part II,,13d2c6d4-4ab1-4068-873d-1792d95c4486,-84.40149,33.7355930000001
351853,232851101,10/12/2023 8:22:06 PM,10/12/2023 7:55:00 PM,10/12/2023 9:00:00 PM,Thursday,5,3,303,708 MCDANIEL ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.40149,33.735593,Mechanicsville,V,4,Part II,,b51ceca8-6452-48e9-ab8b-2975072c5403,-84.40149,33.7355930000001
351786,232851076,10/12/2023 8:22:21 PM,8/22/2023 3:00:00 PM,10/23/2023 2:00:00 PM,Tuesday,3,3,309,2685 METROPOLITAN PKWY SW,Bank - Savings and Loan,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.409012,33.682743,Perkerson,X,12,Part II,1,0e380a0f-41c3-4295-9f5b-ac748f89d50f,-84.409012,33.6827430000001
351785,232850768,10/12/2023 8:27:34 PM,10/11/2023 4:00:00 AM,10/12/2023 8:27:00 PM,Wednesday,4,2,210,4302 ARBOR GATES DR NE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.358418,33.826452,Pine Hills,B,7,Part I,1,26a654d3-283d-469c-b962-b21043db425f,-84.358418,33.8264520000001
351792,232851094,10/12/2023 8:29:53 PM,9/20/2023 4:00:00 PM,10/12/2023 8:29:00 PM,Wednesday,4,4,404,1847 S GORDON ST SW,Residence/ Home / Apartment / Condo,26E,Wire Fraud,PROPERTY,N,,,Day Watch,-84.447324,33.736362,Westwood Terrace,I,10,Part II,1,6ab855f0-c331-404b-a936-63b98d9cb822,-84.447324,33.736362
351789,232851014,10/12/2023 9:34:14 PM,10/12/2023 6:00:00 PM,10/12/2023 6:00:00 PM,Thursday,5,1,102,745 ORR ST NW,Church/ Synagogue/ Temple/ Mosque,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.411858,33.762662,Vine City,L,3,Part II,,9726caf2-167d-479b-a577-4e9bfa183ef0,-84.4118579999999,33.762662
351787,232851128,10/12/2023 9:51:53 PM,10/12/2023 8:15:00 PM,10/12/2023 8:50:00 PM,Thursday,5,4,407,4039 BAKERS FERRY RD SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.520196,33.754768,Baker Hills,H,10,Part II,,ce8eb6c1-80bb-4170-9972-8383341a1da7,-84.5201959999999,33.7547680000001
351793,232851095,10/12/2023 9:54:44 PM,10/12/2023 7:50:00 PM,10/12/2023 8:30:00 PM,Thursday,5,3,311,2711 METROPOLITAN PKWY SW,Convenience Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.408168,33.680569,Hammond Park,X,12,Part I,,1bbc1c3f-1145-4cdc-b0c8-bb2e7e45e3cc,-84.408168,33.680569
351788,232851120,10/12/2023 9:56:05 PM,10/12/2023 7:00:00 PM,10/12/2023 7:30:00 PM,Thursday,5,1,102,825 MARTIN L KING JR DR NW,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.41378,33.754877,Vine City,L,3,Part I,,116b1495-a8b6-4e3a-840e-69808e73e504,-84.41378,33.7548770000001
351815,232851332,10/12/2023 9:59:17 PM,10/12/2023 9:49:00 PM,10/12/2023 9:59:00 PM,Thursday,5,4,401,LEE ST SW / YORK AVE SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.414077,33.737062,West End,T,4,Part II,,ba2162a5-1075-4981-bfc8-161b813c1fb8,-84.414077,33.737062
351794,232851065,10/12/2023 9:59:53 PM,10/12/2023 7:00:00 PM,10/12/2023 7:15:00 PM,Thursday,5,3,312,126 CLEVELAND AVE SW,Specialty Store,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.393228,33.680814,Glenrose Heights,Z,12,Part II,1,08c4d139-1064-4a75-970a-8441e0dc43e3,-84.393228,33.6808140000001
351797,232851086,10/12/2023 10:22:47 PM,10/12/2023 7:43:00 PM,10/12/2023 7:53:00 PM,Thursday,5,5,507,190 MARIETTA ST NW,Government/ Public Building,26F,Identity Theft,PROPERTY,N,,,Evening Watch,-84.394873,33.757567,Downtown,M,4,Part II,1,17becda1-8ad8-4da5-a165-c86f6537e8ae,-84.394873,33.7575670000001
351798,232851072,10/12/2023 10:25:34 PM,10/12/2023 7:36:00 PM,10/12/2023 9:06:00 PM,Thursday,5,1,108,2138 PENELOPE ST NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.45597,33.753664,Penelope Neighbors,J,3,Part II,1,32650701-58ef-430e-a867-8f6c217e1a31,-84.45597,33.7536640000001
351791,232851306,10/12/2023 10:38:20 PM,10/10/2023 1:00:00 AM,10/12/2023 10:54:00 PM,Monday,2,5,506,660 NORTHSIDE DR NW,Restaurant,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Evening Watch,-84.408566,33.772548,English Avenue,L,3,Part II,1,ce8e0605-8672-465e-98c8-294bb13eec55,-84.408566,33.772548
351790,232851269,10/12/2023 10:48:55 PM,10/12/2023 8:50:00 PM,10/12/2023 8:55:00 PM,Thursday,5,5,503,10TH ST NW & WILLIAMS ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,23B,Purse-snatching,PROPERTY,N,,,Evening Watch,-84.39056,33.78152,Midtown,E,2,Part I,1,f6967a7c-63e9-40a5-8224-f0ee07dfc3f1,-84.3905599999999,33.7815200000001
351795,232851286,10/12/2023 10:49:54 PM,10/12/2023 9:27:00 PM,10/12/2023 11:12:00 PM,Thursday,5,3,302,BOOKER AVE SW / ROY ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.397596,33.724178,Pittsburgh,V,12,Part II,,004690eb-3bbd-47e0-8deb-beb09bbdc732,-84.397596,33.7241780000001
351796,232851383,10/12/2023 11:11:22 PM,10/12/2023 10:21:00 PM,10/12/2023 11:00:00 PM,Thursday,5,3,309,2477 METROPOLITAN PKWY SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.408623,33.687106,Perkerson,X,12,Part II,,4f2b0528-d93b-4d12-8df2-86a75c27e00e,-84.408623,33.687106
351802,232851417,10/12/2023 11:21:44 PM,10/12/2023 10:40:00 PM,10/12/2023 11:21:00 PM,Thursday,5,3,303,582 COOPER ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.396695,33.738883,Mechanicsville,V,4,Part I,1,6ed9e46d-a939-496b-bd4a-81b16e855b95,-84.396695,33.738883
351800,232851416,10/12/2023 11:24:29 PM,10/12/2023 10:00:00 PM,10/13/2023 12:00:00 AM,Thursday,5,1,107,2015 JOSEPH E BOONE BLVD NW,Convenience Store,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.452982,33.763999,Grove Park,J,3,Part I,1,348e1cd1-b09d-4830-b1dd-c978988553aa,-84.452982,33.7639990000001
351799,232851390,10/12/2023 11:51:43 PM,10/12/2023 10:25:00 PM,10/12/2023 10:35:00 PM,Thursday,5,4,412,3901 CAMPBELLTON RD SW,Convenience Store,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.515079,33.692648,Kings Forest,P,11,Part II,1,e5f6f382-6bcf-4412-9498-631084a18bf3,-84.515079,33.6926480000001
351801,232850794,10/13/2023 12:00:00 AM,10/12/2023 4:08:00 PM,10/12/2023 10:15:00 PM,Thursday,5,5,509,355 PEACHTREE ST NE,Hotel/ Motel/ Etc.,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.385925,33.764434,Downtown,M,2,Part II,,854247e6-eab1-46cb-88d6-2572a778d62c,-84.385925,33.7644340000001
351805,232850050,10/13/2023 12:13:06 AM,10/12/2023 3:30:00 AM,10/12/2023 4:00:00 AM,Wednesday,4,3,312,183 MOUNT ZION RD SE,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.38459,33.672659,Glenrose Heights,Z,12,Part II,1,daa25bb9-6132-4247-bc09-965e29fc18c5,-84.3845899999999,33.6726590000001
351803,232851459,10/13/2023 12:17:09 AM,10/10/2023 10:35:00 AM,10/12/2023 9:00:00 PM,Tuesday,3,5,501,691 14TH ST NW,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.411025,33.786402,Home Park,E,3,Part I,1,374cbe06-cf1e-407a-b429-886bc6a1e044,-84.4110249999999,33.7864020000001
351807,232851534,10/13/2023 12:36:58 AM,10/12/2023 4:00:00 PM,10/12/2023 5:00:00 PM,Thursday,5,4,412,3494 DALE LN SW,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.503524,33.693814,Meadowbrook Forest,P,11,Part II,1,040ed55e-f5a9-42a4-88a6-5764236c05dc,-84.503524,33.693814
351804,232851558,10/13/2023 1:06:12 AM,10/13/2023 12:39:00 AM,10/13/2023 1:05:00 AM,Thursday,5,6,605,451 PARK AVE SE,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.370096,33.742207,Grant Park,W,1,Part I,1,1bc4a4b1-6d49-4aaa-bcbd-7b096d33d2e0,-84.370096,33.7422070000001
351813,232851427,10/13/2023 1:12:14 AM,10/3/2023 3:26:00 PM,10/13/2023 1:13:00 AM,Tuesday,3,6,603,595 PIEDMONT AVE NE,Drug Store/ Doctor's Office/ Hospital,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.381175,33.770385,Old Fourth Ward,M,2,Part I,1,c2ee96dc-0cb8-47af-b875-96797d2563d2,-84.381175,33.770385
351806,232851419,10/13/2023 1:23:34 AM,10/12/2023 10:46:00 PM,10/13/2023 1:00:00 AM,Thursday,5,4,410,1827 HONEYSUCKLE LN SW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.45315,33.706397,Campbellton Road,R,11,Part II,1,74947f23-5867-4fae-941c-9c17f9e81783,-84.4531499999999,33.706397
351812,232851481,10/13/2023 1:42:50 AM,10/12/2023 7:00:00 AM,10/13/2023 1:44:00 AM,Thursday,5,4,408,1439 WESTRIDGE RD SW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.447127,33.716318,Venetian Hills,S,4,Part I,1,1e91ef4a-0de0-4b23-ac61-cba57365f4c0,-84.447127,33.7163180000001
351810,232851581,10/13/2023 1:47:37 AM,10/13/2023 1:10:00 AM,10/13/2023 1:47:00 AM,Thursday,5,4,410,2100 CAMPBELLTON RD SW,Parking/ Drop Lot/ Garage,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.456899,33.706432,Campbellton Road,R,11,Part I,1,422bcb50-54df-40f3-8f66-d44660657024,-84.456899,33.7064320000001
351808,232851596,10/13/2023 1:50:02 AM,10/12/2023 8:30:00 PM,10/12/2023 11:30:00 PM,Thursday,5,6,603,536 BOULEVARD PL NE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.369671,33.770027,Old Fourth Ward,M,2,Part I,1,372edf98-d4c8-439e-9359-8dbbd08d9e7f,-84.369671,33.770027
351814,232851515,10/13/2023 1:58:57 AM,10/12/2023 11:50:00 PM,10/13/2023 12:00:00 AM,Thursday,5,5,504,935 MARIETTA ST NW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.408855,33.778168,Marietta Street Artery,E,3,Part I,1,daed98d6-d024-4403-aa96-b0805a4c53be,-84.408855,33.7781680000001
351811,232851348,10/13/2023 2:10:59 AM,10/12/2023 10:00:00 PM,10/12/2023 10:10:00 PM,Thursday,5,4,402,590 CASCADE AVE SW,Grocery/ Supermarket,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.434472,33.738254,West End,T,4,Part I,,478da39f-bb3e-4eb5-936b-f35158791845,-84.434472,33.738254
351823,232851621,10/13/2023 2:23:16 AM,10/13/2023 1:35:00 AM,10/13/2023 1:38:00 AM,Thursday,5,3,306,523 ROSS ST SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.405511,33.702283,Sylvan Hills,X,12,Part II,1,60e8e2d7-3220-40fb-ab87-1ada33ccfd68,-84.405511,33.7022830000001
351994,232851208,10/13/2023 2:25:59 AM,10/12/2023 6:00:00 PM,10/12/2023 6:30:00 PM,Thursday,5,4,410,2178 CAMPBELLTON RD SW,Commercial/ Office Building,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.459471,33.705137,Campbellton Road,R,11,Part I,1,a296edf6-8f50-4bae-a8df-cec12bce549d,-84.459471,33.705137
351821,232851570,10/13/2023 2:43:36 AM,10/13/2023 12:57:00 AM,10/13/2023 2:43:00 AM,Thursday,5,6,606,1124 WYLIE ST SE,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.350137,33.752726,Reynoldstown,N,5,Part I,1,0e915d19-8858-44bd-8c44-7ce1a8ede90b,-84.350137,33.7527260000001
351817,232851524,10/13/2023 3:16:49 AM,10/13/2023 12:09:00 AM,10/13/2023 3:16:00 AM,Thursday,5,2,206,2870 PHARR COURT SOUTH NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.385367,33.833659,Peachtree Heights West,B,8,Part II,1,ffe4ef92-ca25-4adb-98d2-24004dc6ab8e,-84.385367,33.8336590000001
351819,232851572,10/13/2023 3:23:29 AM,10/12/2023 12:58:00 AM,10/13/2023 3:38:00 AM,Wednesday,4,4,407,74 CANDLELIGHT LN SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,N,,,Evening Watch,-84.520992,33.756532,Baker Hills,H,10,Part I,1,42143990-2653-483a-a9e9-0963159891be,-84.520992,33.756532
351820,232851708,10/13/2023 3:29:42 AM,10/13/2023 2:51:00 AM,10/13/2023 3:45:00 AM,Thursday,5,2,204,1738 HOWELL MILL RD NW,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.415969,33.80126,Underwood Hills,D,9,Part I,1,4eb2c62e-29d3-4ed1-af76-44790e3bacbc,-84.415969,33.8012600000001
351895,232851678,10/13/2023 3:53:13 AM,10/13/2023 2:25:00 AM,10/13/2023 7:00:00 AM,Thursday,5,5,508,64 PEACHTREE ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,280,Stolen Property Offenses,PROPERTY,N,,,Evening Watch,-84.389105,33.755422,Downtown,M,2,Part II,,fbd8871f-3459-408b-9ce0-aa0814af0823,-84.389105,33.7554220000001
351896,232851678,10/13/2023 3:53:13 AM,10/13/2023 2:25:00 AM,10/13/2023 7:00:00 AM,Thursday,5,5,508,64 PEACHTREE ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,520,Weapon Law Violations,SOCIETY,N,,,Evening Watch,-84.389105,33.755422,Downtown,M,2,Part II,,20d85d23-88d6-4468-aec3-e02f8ad737eb,-84.389105,33.7554220000001
351824,232851665,10/13/2023 3:53:46 AM,10/13/2023 2:00:00 AM,10/13/2023 2:15:00 AM,Thursday,5,3,312,319 OAK DR SE,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,Y,,,Evening Watch,-84.383145,33.668092,Glenrose Heights,Z,12,Part II,1,12985ee8-a08c-4029-8430-cecff9474bcd,-84.383145,33.6680920000001
351825,232851665,10/13/2023 3:53:46 AM,10/13/2023 2:00:00 AM,10/13/2023 2:15:00 AM,Thursday,5,3,312,319 OAK DR SE,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.383145,33.668092,Glenrose Heights,Z,12,Part I,2,1318ec28-a9bb-409b-8422-e2f5371948aa,-84.383145,33.6680920000001
351848,232851513,10/13/2023 3:57:11 AM,10/12/2023 11:30:00 PM,10/12/2023 11:56:00 PM,Thursday,5,4,407,320 FAIRBURN RD SW,Residence/ Home / Apartment / Condo,370,Pornography/Obscene Material,SOCIETY,N,,,Evening Watch,-84.507113,33.744387,Fairburn Mays,H,10,Part II,1,92bb1b90-e39d-4f3e-bd93-34c6d75224ba,-84.5071129999999,33.7443870000001
351822,232851673,10/13/2023 4:11:12 AM,10/13/2023 1:00:00 AM,10/13/2023 2:15:00 AM,Thursday,5,6,601,837 GREENWOOD AVE NE,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.359979,33.776412,Virginia Highland,F,6,Part I,1,68cee89d-7882-4d1c-9fc6-836c6512e662,-84.359979,33.7764120000001
351826,232851721,10/13/2023 5:02:06 AM,10/12/2023 4:00:00 AM,10/13/2023 3:24:00 AM,Thursday,5,6,601,841 N HIGHLAND AVE NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.352449,33.777325,Virginia Highland,F,6,Part I,2,0243559b-212a-46e7-9b04-8b4b9555d762,-84.352449,33.7773250000001
351829,232851749,10/13/2023 5:07:58 AM,10/13/2023 3:33:00 AM,10/14/2023 3:10:00 AM,Thursday,5,5,507,327 PETERS ST SW,Bar/ Nightclub,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.403815,33.745857,Castleberry Hill,M,4,Part I,1,23c36046-bddf-4bb4-880f-dc9e38ac9405,-84.403815,33.7458570000001
351827,232851730,10/13/2023 5:08:46 AM,10/12/2023 8:00:00 PM,10/14/2023 3:00:00 AM,Thursday,5,5,506,530 ENGLISH AVE NW,Highway/ Road/ Alley/ Street/ Sidewalk,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.413708,33.769129,English Avenue,L,3,Part I,1,3ef70887-de1e-47c9-b8de-259edb6ed019,-84.413708,33.7691290000001
351828,232851592,10/13/2023 5:10:57 AM,10/13/2023 12:40:00 AM,10/14/2023 1:16:00 AM,Thursday,5,4,401,1107 RALPH D ABERNATHY BLVD SW,Specialty Store,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.424028,33.738798,West End,T,4,Part I,1,521f56b7-5005-4243-bb75-b0674ea2235c,-84.424028,33.738798
351831,232860047,10/13/2023 5:27:51 AM,10/13/2023 4:31:00 AM,10/13/2023 6:30:00 AM,Friday,6,1,109,898 OAK ST NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.463293,33.779759,Center Hill,J,9,Part II,1,58021fba-5044-4915-b64e-6238c16da85d,-84.463293,33.7797590000001
351830,232851733,10/13/2023 5:48:43 AM,10/13/2023 3:23:00 AM,10/13/2023 4:00:00 AM,Thursday,5,4,414,3637 HOGAN RD SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.507669,33.674602,Brentwood,P,11,Part I,1,7d7e102c-53cb-4989-9d2e-38c57195aa07,-84.507669,33.674602
351834,232851716,10/13/2023 6:16:32 AM,10/12/2023 11:05:00 PM,10/13/2023 12:15:00 AM,Thursday,5,5,506,788 W MARIETTA ST NW,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.414013,33.779884,English Avenue,L,3,Part I,1,46af5454-0c42-40fe-a18a-0c949afdc381,-84.414013,33.779884
351833,232860144,10/13/2023 6:35:04 AM,10/13/2023 5:40:00 AM,10/13/2023 6:35:00 AM,Friday,6,1,106,1167 JOSEPH E BOONE BLVD NW,Convenience Store,23D,Theft From Building,PROPERTY,N,,,Morning Watch,-84.425651,33.763781,Bankhead,K,3,Part I,,7c561476-8417-4ec7-9167-5e09a9ce33e4,-84.425651,33.7637810000001
351838,232868003,10/13/2023 7:55:18 AM,10/13/2023 6:20:00 AM,10/13/2023 6:30:00 AM,Friday,6,7,706,6000 N TERMINAL PKWY,Air/ Bus/ Train Terminal,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.444165,33.640807,,,,Part I,1,52a57bbe-cf86-40fc-b752-4086587029ba,-84.4441649999999,33.6408070000001
351837,232860234,10/13/2023 7:58:20 AM,10/13/2023 6:52:00 AM,10/13/2023 7:45:00 AM,Friday,6,2,208,3423 PIEDMONT RD NE,Commercial/ Office Building,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.373341,33.848689,North Buckhead,B,7,Part II,,b40be9ce-b871-4be9-ad56-435c2c6027dd,-84.373341,33.848689
351839,232860296,10/13/2023 8:06:39 AM,10/13/2023 7:44:00 AM,10/13/2023 8:11:00 AM,Friday,6,4,403,1379 KENILWORTH DR SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,,,Morning Watch,-84.434415,33.717373,Venetian Hills,S,4,Part I,1,17de9027-23dd-4a65-94fd-fc72584b0f31,-84.4344149999999,33.7173730000001
351842,232860251,10/13/2023 8:07:57 AM,10/13/2023 7:06:00 AM,10/13/2023 7:26:00 AM,Friday,6,5,506,464 CAMERON M ALEXANDER BLVD NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.402751,33.76805,English Avenue,L,3,Part II,1,91285261-a17d-457d-8587-4eaa552cf6e3,-84.402751,33.7680500000001
351850,232851687,10/13/2023 8:39:01 AM,10/12/2023 9:00:00 PM,10/14/2023 2:00:00 AM,Thursday,5,4,401,717 LEE ST SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.414365,33.734634,West End,T,4,Part I,2,8aa25b74-9cbd-4ff6-906b-fb584f6e509d,-84.414365,33.734634
351840,232860306,10/13/2023 8:48:41 AM,10/13/2023 7:18:00 AM,10/13/2023 9:04:00 AM,Friday,6,3,306,1709 SYLVAN RD SW,Convenience Store,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.418436,33.70829,Sylvan Hills,X,12,Part I,,228dd03f-1381-4923-b225-a92a2fab993d,-84.418436,33.70829
351843,232860297,10/13/2023 8:57:12 AM,10/13/2023 7:30:00 AM,10/13/2023 7:50:00 AM,Friday,6,3,307,1630 JONESBORO RD SE,Convenience Store,23E,Theft From Coin-Operated Machine or Device,PROPERTY,N,,,Morning Watch,-84.379793,33.707299,Lakewood Heights,Y,1,Part I,,aac9e0f6-0999-4f51-96cc-54b7ca179355,-84.3797929999999,33.707299
351841,232860065,10/13/2023 9:18:52 AM,10/13/2023 2:30:00 AM,10/13/2023 4:45:00 AM,Thursday,5,6,604,476 EDGEWOOD AVE NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.37193,33.754367,Old Fourth Ward,M,2,Part I,1,fae0d683-b1c8-463e-b9f6-f6592a3f91b4,-84.37193,33.7543670000001
351854,232860394,10/13/2023 11:15:22 AM,10/13/2023 9:54:00 AM,10/13/2023 11:15:00 AM,Friday,6,1,101,308 JOSEPH E LOWERY BLVD SW,Service/ Gas Station,23C,Shoplifting,PROPERTY,N,,,Morning Watch,-84.417428,33.746357,Atlanta University Center,T,4,Part I,1,42734008-0e99-441a-a1af-e927a68b6c98,-84.417428,33.746357
